2016-11-03,105.23
2016-11-04,104.28
2016-11-07,105.79
2016-11-08,106.41
2016-11-09,106.24
2016-11-10,103.28
2016-11-11,103.89
2016-11-14,101.28
2016-11-15,102.63
2016-11-16,105.38
2016-11-17,105.35
2016-11-18,105.45
2016-11-21,107.05
2016-11-22,107.12
2016-11-23,106.57
2016-11-25,107.11
2016-11-28,106.9
2016-11-29,106.79
2016-11-30,105.89
2016-12-01,104.91
2016-12-02,105.3
2016-12-05,104.54
2016-12-06,105.35
2016-12-07,106.38
2016-12-08,107.43
2016-12-09,109.18
2016-12-12,108.56
2016-12-13,110.37
2016-12-14,110.37
2016-12-15,110.97
2016-12-16,111.11
2016-12-19,111.76
2016-12-20,112.05
2016-12-21,112.16
2016-12-22,111.42
2016-12-23,111.64
2016-12-27,112.35
2016-12-28,111.87
2016-12-29,111.84
2016-12-30,110.97
2017-01-03,111.29
2017-01-04,111.16
2017-01-05,111.73
2017-01-06,112.97
2017-01-09,114.01
2017-01-10,114.12
2017-01-11,114.74
2017-01-12,114.26
2017-01-13,114.06
2017-01-17,114.98
2017-01-18,114.97
2017-01-19,114.77
2017-01-20,114.98
2017-01-23,115.05
2017-01-24,114.95
2017-01-25,116.78
2017-01-26,116.83
2017-01-27,116.84
2017-01-30,116.54
2017-01-31,116.27
2017-02-01,123.36
2017-02-02,123.15
2017-02-03,123.68
2017-02-06,124.83
2017-02-07,126.02
2017-02-08,126.51
2017-02-09,127.43
2017-02-10,127.14
2017-02-13,128.26
2017-02-14,129.93
2017-02-15,130.4
2017-02-16,130.25
2017-02-17,130.6
2017-02-21,131.54
2017-02-22,131.94
2017-02-23,131.38
2017-02-24,131.51
2017-02-27,131.77
2017-02-28,131.82
2017-03-01,134.52
2017-03-02,133.72
2017-03-03,134.51
2017-03-06,134.08
2017-03-07,134.26
2017-03-08,133.76
2017-03-09,133.45
2017-03-10,133.89
2017-03-13,133.95
2017-03-14,133.75
2017-03-15,135.16
2017-03-16,135.38
2017-03-17,134.71
2017-03-20,136.12
2017-03-21,134.57
2017-03-22,136.09
2017-03-23,135.61
2017-03-24,135.34
2017-03-27,135.57
2017-03-28,138.38
2017-03-29,138.68
2017-03-30,138.5
2017-03-31,138.24
2017-04-03,138.28
2017-04-04,139.31
2017-04-05,138.59
2017-04-06,138.24
2017-04-07,137.93
2017-04-10,137.77
2017-04-11,136.29
2017-04-12,136.45
2017-04-13,135.73
2017-04-17,136.48
2017-04-18,135.87
2017-04-19,135.37
2017-04-20,137.07
2017-04-21,136.9
2017-04-24,138.22
2017-04-25,139.08
2017-04-26,138.26
2017-04-27,138.37
2017-04-28,138.23
2017-05-01,141.05
2017-05-02,141.95
2017-05-03,141.51
2017-05-04,141.0
2017-05-05,143.34
2017-05-08,147.24
2017-05-09,148.18
2017-05-10,147.48
2017-05-11,148.76
2017-05-12,150.83
2017-05-15,150.45
2017-05-16,150.22
2017-05-17,145.18
2017-05-18,147.39
2017-05-19,147.9
2017-05-22,148.79
2017-05-23,148.61
2017-05-24,148.17
2017-05-25,148.68
2017-05-26,148.43
2017-05-30,148.48
2017-05-31,147.61
2017-06-01,148.01
2017-06-02,150.2
2017-06-05,148.74
2017-06-06,149.24
2017-06-07,150.13
2017-06-08,149.76
2017-06-09,143.95
2017-06-12,140.51
2017-06-13,141.64
2017-06-14,140.26
2017-06-15,139.42
2017-06-16,137.47
2017-06-19,141.4
2017-06-20,140.12
